,name,type,episodes,members,score_members,rating,genre,dates,url
15296,,Movie,1.0,1511.0,,,,         - ,https://myanimelist.net/anime/40055/Orbital_Era
15297,,TV,,1974.0,,,,         - ,https://myanimelist.net/anime/41899/Ore_dake_Haireru_Kakushi_Dungeon
15298,,OVA,1.0,30696.0,,,,         - ,https://myanimelist.net/anime/40936/Ore_wo_Suki_nano_wa_Omae_dake_ka_yo__Oretachi_no_Game_Set
15299,,Movie,1.0,34.0,,,,        2020 - 2020,https://myanimelist.net/anime/40863/Oshiri_Tantei_Movie_2__Tentou_Mushi_Iseki_no_Nazo
15300,,ONA,,248.0,,,,         - ,https://myanimelist.net/anime/40632/Peng_Ran_Xindong
15301,,TV,,9916.0,,,,        Jul 2020 - ,https://myanimelist.net/anime/40436/Peter_Grill_to_Kenja_no_Jikan
15302,,OVA,1.0,3554.0,,,,        Sep 2020 - Sep 2020,https://myanimelist.net/anime/40778/Planetarian__Snow_Globe
15303,,Unknown,,3830.0,,,,         - ,https://myanimelist.net/anime/35737/Pluto
15304,,Movie,1.0,5023.0,,,,        2020 - 2020,https://myanimelist.net/anime/40881/Pokemon_Movie_23__Coco
15305,,Movie,1.0,852.0,,,,         - ,https://myanimelist.net/anime/40587/Precure_Miracle_Leap_Movie__Minna_to_no_Fushigi_na_Ichinichi
15306,,TV,,840.0,,,,         - ,https://myanimelist.net/anime/36925/Pretty_All_Friends
15307,,Movie,1.0,20900.0,,,,        2020 - 2020,https://myanimelist.net/anime/37807/Princess_Principal__Crown_Handler_1
15308,,Unknown,,1021.0,,,,         - ,https://myanimelist.net/anime/24023/Project758
15309,,ONA,12.0,46764.0,,,,        2020 - ,https://myanimelist.net/anime/37932/Quanzhi_Gaoshou_2nd_Season
15310,,TV,,206622.0,,,,        Jul 2020 - ,https://myanimelist.net/anime/39587/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_2nd_Season
15311,,TV,,1063.0,,,,        2021 - ,https://myanimelist.net/anime/34348/Rescue_Academia
15312,,Movie,1.0,2092.0,,,,        2021 - 2021,https://myanimelist.net/anime/38882/Ryouma_Shinsei_Tennis_no_Ouji-sama
15313,,Unknown,,197.0,,,,         - ,https://myanimelist.net/anime/39917/Sabiiro_no_Armor
15314,,OVA,1.0,1934.0,,,,         - ,https://myanimelist.net/anime/41290/Saezuru_Tori_wa_Habatakanai__Dont_Stay_Gold
15315,,Unknown,,2508.0,,,,         - ,https://myanimelist.net/anime/37169/Sakkai_Eightraid
15316,,TV,,3408.0,,,,        2020 - ,https://myanimelist.net/anime/38192/Sakugan_Labyrinth_Marker
15317,,Movie,1.0,8948.0,,,,        Jul 2020 - Jul 2020,https://myanimelist.net/anime/40814/Seitokai_Yakuindomo_Movie_2
15318,,TV,,1146.0,,,,         - ,https://myanimelist.net/anime/41456/Sentouin_Hakenshimasu
15319,,TV,,2409.0,,,,        Oct 2020 - ,https://myanimelist.net/anime/41372/Senyoku_no_Sigrdrifa
15320,,ONA,,178.0,,,,         - ,https://myanimelist.net/anime/40732/Shao_Nian_Ge_Xing_2
15321,,ONA,,222.0,,,,         - ,https://myanimelist.net/anime/41223/Shi_Yi_Chang_An__Ming_Yue_Ji_Shi_You
15322,,Movie,1.0,3975.0,,,,        Sep 2020 - Sep 2020,https://myanimelist.net/anime/38015/Shika_no_Ou
15323,,TV,12.0,1918.0,,,,        2021 - ,https://myanimelist.net/anime/38440/Shikizakura
15324,,TV,,846.0,,,,         - ,https://myanimelist.net/anime/40957/Shin_Chuuka_Ichiban_2nd_Season
15325,,Unknown,,83.0,,,,         - ,https://myanimelist.net/anime/41842/Shin_Tennis_no_Ouji-sama__Hyoutei_vs_Rikkai_-_Game_of_Future
15326,,Movie,1.0,14060.0,,,,        Jul 2020 - Jul 2020,https://myanimelist.net/anime/42091/Shingeki_no_Kyojin__Chronicle
15327,,TV,,108402.0,,,,         - ,https://myanimelist.net/anime/40028/Shingeki_no_Kyojin__The_Final_Season
15328,,Movie,1.0,558.0,,,,         - ,https://myanimelist.net/anime/39763/Shishigari
15329,,TV,,5544.0,,,,         - ,https://myanimelist.net/anime/30223/Shishou_Series
15330,,Movie,1.0,1322.0,,,,        2020 - 2020,https://myanimelist.net/anime/40664/Shoujo☆Kageki_Revue_Starlight_Movie
15331,,Movie,1.0,1478.0,,,,         - ,https://myanimelist.net/anime/40665/Shoujo☆Kageki_Revue_Starlight__Rondo_Rondo_Rondo
15332,,TV,,1708.0,,,,         - ,https://myanimelist.net/anime/41520/Show_by_Rock_Stars
15333,,TV,,1187.0,,,,        2021 - ,https://myanimelist.net/anime/41946/Shuumatsu_no_Harem
15334,,Unknown,,12722.0,,,,         - ,https://myanimelist.net/anime/35759/Sidonia_no_Kishi_3
15335,,TV,,1545.0,,,,         - ,https://myanimelist.net/anime/40786/Skate-Leading☆Stars
15336,,TV,,9415.0,,,,         - ,https://myanimelist.net/anime/40586/Slime_Taoshite_300-nen_Shiranai_Uchi_ni_Level_Max_ni_Nattemashita
15337,,Movie,1.0,99.0,,,,        2020 - 2020,https://myanimelist.net/anime/41028/Sore_Ike_Anpanman__Fuwa_Fuwa_Fuwaly_to_Kumo_no_Kuni
15338,,TV,,1423.0,,,,         - ,https://myanimelist.net/anime/36458/Soukou_Musume_Senki
15339,,Movie,3.0,444.0,,,,        2020 - 2020,https://myanimelist.net/anime/41714/Soukyuu_no_Fafner__Dead_Aggressor_-_The_Beyond_Part_3
15340,,ONA,,1610.0,,,,         - ,https://myanimelist.net/anime/39489/Spriggan_ONA
15341,,TV,,13119.0,,,,         - ,https://myanimelist.net/anime/40870/SSSSDynazenon
15342,,Movie,1.0,1228.0,,,,        2020 - 2020,https://myanimelist.net/anime/40853/Stand_By_Me_Doraemon_2
15343,,ONA,12.0,442.0,,,,         - ,https://myanimelist.net/anime/34276/Starly_Girls__Episode_Starsia
15344,,TV,,4747.0,,,,        Oct 2020 - ,https://myanimelist.net/anime/38005/Strike_Witches__Road_to_Berlin
15345,,TV,,986.0,,,,         - ,https://myanimelist.net/anime/40685/Super_Cub
15346,,TV,11.0,105312.0,,,,        Jul 2020 - ,https://myanimelist.net/anime/40540/Sword_Art_Online__Alicization_-_War_of_Underworld_2nd_Season
15347,,Special,1.0,9651.0,,,,        Jul 2020 - Jul 2020,https://myanimelist.net/anime/41341/Sword_Art_Online__Alicization_-_War_of_Underworld_Recap
15348,,TV,,119098.0,,,,         - ,https://myanimelist.net/anime/40356/Tate_no_Yuusha_no_Nariagari_2nd_Season
15349,,TV,,49194.0,,,,         - ,https://myanimelist.net/anime/40357/Tate_no_Yuusha_no_Nariagari_3rd_Season
15350,,TV,,3886.0,,,,        Oct 2020 - ,https://myanimelist.net/anime/40594/Tatoeba_Last_Dungeon_Mae_no_Mura_no_Shounen_ga_Joban_no_Machi_de_Kurasu_Youna_Monogatari
15351,,TV,,14355.0,,,,        2020 - ,https://myanimelist.net/anime/37616/Ten_Count
15352,,TV,,323.0,,,,         - ,https://myanimelist.net/anime/41762/Tenchi_Souzou_Design-bu
15353,,TV,,125725.0,,,,        Jan 2021 - Mar 2021,https://myanimelist.net/anime/39551/Tensei_shitara_Slime_Datta_Ken_2nd_Season
15354,,TV,,35966.0,,,,        Jul 2021 - Sep 2021,https://myanimelist.net/anime/41487/Tensei_shitara_Slime_Datta_Ken_2nd_Season_Part_2
15355,,TV,,32045.0,,,,        Jan 2021 - ,https://myanimelist.net/anime/41488/Tensura_Nikki__Tensei_Shitara_Slime_Datta_Ken
15356,,TV,,10761.0,,,,        Jul 2020 - ,https://myanimelist.net/anime/41353/The_God_of_High_School
15357,,ONA,,128.0,,,,        2020 - ,https://myanimelist.net/anime/40735/Tian_Bao_Fuyao_Lu
15358,,ONA,11.0,2743.0,,,,        2020 - ,https://myanimelist.net/anime/40730/Tian_Guan_Ci_Fu
15359,,TV,,3075.0,,,,         - ,https://myanimelist.net/anime/41595/Tiger___Bunny_2
15360,,Movie,1.0,5046.0,,,,         - ,https://myanimelist.net/anime/37905/To_the_Moon
15361,,Movie,1.0,261.0,,,,        2020 - 2020,https://myanimelist.net/anime/41307/Tokyo_7th_Sisters
15362,,Unknown,,4476.0,,,,         - ,https://myanimelist.net/anime/41589/Tokyo_Mew_Mew_New_♡
15363,,TV,,7273.0,,,,        Oct 2020 - ,https://myanimelist.net/anime/41389/Tonikaku_Kawaii
15364,,OVA,,3431.0,,,,         - ,https://myanimelist.net/anime/38273/Top_wo_Nerae_3
15365,,Unknown,,60.0,,,,         - ,https://myanimelist.net/anime/41688/Toutotsu_ni_Egypt_Kami
15366,,OVA,5.0,1838.0,,,,         - ,https://myanimelist.net/anime/23275/Tsubu★Doll
15367,,TV,,2224.0,,,,         - ,https://myanimelist.net/anime/37008/Tsukipro_The_Animation_2nd_Season
15368,,TV,,1861.0,,,,        Jul 2020 - ,https://myanimelist.net/anime/38669/Tsukiuta_The_Animation_2
15369,,Movie,1.0,1512.0,,,,        2020 - 2020,https://myanimelist.net/anime/40554/Uchuu_Senkan_Yamato_2202__Ai_no_Senshi-tachi_Movie
15370,,Movie,1.0,925.0,,,,        2020 - 2020,https://myanimelist.net/anime/40389/Uchuu_Senkan_Yamato_2205__Aratanaru_Tabidachi
15371,,ONA,13.0,2440.0,,,,         - ,https://myanimelist.net/anime/39935/Ultraman_2
15372,,Unknown,,2660.0,,,,        Jul 2020 - ,https://myanimelist.net/anime/38835/Umayon
15373,,Movie,1.0,7535.0,,,,        Sep 2020 - Sep 2020,https://myanimelist.net/anime/40615/Umibe_no_Étranger
15374,,TV,,1609.0,,,,        2020 - ,https://myanimelist.net/anime/40620/Uramichi_Oniisan
15375,,TV,,1583.0,,,,         - ,https://myanimelist.net/anime/41392/Urasekai_Picnic
15376,,OVA,1.0,1774.0,,,,         - ,https://myanimelist.net/anime/32012/Utakata_Overdrive
15377,,TV,,5177.0,,,,         - ,https://myanimelist.net/anime/40590/Utawarerumono__Futari_no_Hakuoro
15378,,TV,,12375.0,,,,        Jul 2020 - ,https://myanimelist.net/anime/41226/Uzaki-chan_wa_Asobitai
15379,,TV,4.0,11856.0,,,,        2020 - 2020,https://myanimelist.net/anime/40333/Uzumaki
15380,,ONA,,578.0,,,,         - ,https://myanimelist.net/anime/39518/Vampire_in_the_Garden
15381,,Movie,1.0,103638.0,,,,        2020 - 2020,https://myanimelist.net/anime/37987/Violet_Evergarden_Movie
15382,,TV,12.0,6019.0,,,,         - ,https://myanimelist.net/anime/39990/Vlad_Love
15383,,Movie,3.0,3880.0,,,,        2020 - 2020,https://myanimelist.net/anime/40267/Wave__Surfing_Yappe
15384,,TV,,292.0,,,,        2020 - ,https://myanimelist.net/anime/41521/WIXOSS
15385,,TV,,15050.0,,,,         - ,https://myanimelist.net/anime/40907/World_Trigger_2
15386,,ONA,,1783.0,,,,        2019 - ,https://myanimelist.net/anime/37936/Wu_Shan_Wu_Xing
15387,,OVA,1.0,1931.0,,,,         - ,https://myanimelist.net/anime/33295/Xian_Yue_Meng_Ying
15388,,TV,,140406.0,,,,        Jul 2020 - ,https://myanimelist.net/anime/39547/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Kan
15389,,TV,,131796.0,,,,        Jan 2021 - ,https://myanimelist.net/anime/39617/Yakusoku_no_Neverland_2nd_Season
15390,,Movie,1.0,2633.0,,,,        2020 - 2020,https://myanimelist.net/anime/40646/Yes_ka_No_ka_Hanbun_ka
15391,,ONA,,738.0,,,,        2020 - ,https://myanimelist.net/anime/40979/Yingxiong_Zai_Lin
15392,,TV,,109.0,,,,         - ,https://myanimelist.net/anime/39110/Yousei_Chii-tan☆
15393,,Movie,1.0,36040.0,,,,         - ,https://myanimelist.net/anime/35500/Yuri_on_Ice_The_Movie__Ice_Adolescence
15394,,TV,,38626.0,,,,        Jan 2021 - ,https://myanimelist.net/anime/38474/Yuru_Camp△_2nd_Season
15395,,Movie,1.0,19146.0,,,,         - ,https://myanimelist.net/anime/38475/Yuru_Camp△_Movie
15396,,Unknown,,0.0,,,,         - ,https://myanimelist.net/anime/42071/Yuuki_Yuuna_wa_Yuusha_de_Aru_Churutto
15397,,TV,,3074.0,,,,         - ,https://myanimelist.net/anime/40911/Yuukoku_no_Moriarty
15398,,Movie,1.0,1807.0,,,,        2020 - ,https://myanimelist.net/anime/35853/Zero_Seiki_Movie_1__Emeraldas
15399,,Movie,1.0,1229.0,,,,         - ,https://myanimelist.net/anime/35854/Zero_Seiki_Movie_2__Herlock
15400,,Movie,1.0,972.0,,,,         - ,https://myanimelist.net/anime/35855/Zero_Seiki_Movie_3__Maetel
15401,,TV,,38595.0,,,,         - ,https://myanimelist.net/anime/40174/Zombieland_Saga__Revenge
15402,,OVA,,5837.0,,,,        May 2019 - ,https://myanimelist.net/anime/39392/Master_Piece_The_Animation
15403,,OVA,4.0,30501.0,,,,        Mar 2015 - Aug 2015,https://myanimelist.net/anime/29575/Mankitsu_Happening
15404,,OVA,4.0,20784.0,,,,        Dec 2014 - Jun 2016,https://myanimelist.net/anime/25345/Rance_01__Hikari_wo_Motomete_The_Animation
15405,,OVA,6.0,41320.0,,,,        Aug 2011 - Mar 2016,https://myanimelist.net/anime/10779/Eroge_H_mo_Game_mo_Kaihatsu_Zanmai
15406,,OVA,3.0,16847.0,,,,        Feb 2007 - Apr 2007,https://myanimelist.net/anime/2238/Fuyu_no_Semi
15407,,OVA,1.0,12888.0,,,,        Jan 2014 - Jan 2014,https://myanimelist.net/anime/22069/Swing_Out_Sisters_2014
15408,,OVA,3.0,31276.0,,,,        Dec 2009 - May 2011,https://myanimelist.net/anime/7411/Kanojo_x_Kanojo_x_Kanojo__Sanshimai_to_no_DokiDoki_Kyoudou_Seikatsu
15409,,OVA,1.0,30670.0,,,,        Mar 2014 - Mar 2014,https://myanimelist.net/anime/22429/Itadaki_Seieki♥
15410,,OVA,2.0,13635.0,,,,        Dec 2012 - Mar 2013,https://myanimelist.net/anime/15843/Koiito_Kinenbi_The_Animation
15411,,OVA,6.0,22893.0,,,,        Jan 2012 - Dec 2018,https://myanimelist.net/anime/11827/Kuroinu__Kedakaki_Seijo_wa_Hakudaku_ni_Somaru
15412,,OVA,4.0,19829.0,,,,        Feb 2012 - Dec 2014,https://myanimelist.net/anime/12375/Maki-chan_to_Now
15413,,OVA,4.0,14956.0,,,,        Nov 2012 - Jan 2015,https://myanimelist.net/anime/15537/Tsugou_no_Yoi_Sexfriend
15414,,OVA,2.0,24933.0,,,,        Dec 2011 - Dec 2012,https://myanimelist.net/anime/11879/Oni_Chichi__Re-born
15415,,OVA,12.0,12553.0,,,,        Jan 2006 - Apr 2012,https://myanimelist.net/anime/3559/Stringendo__Angel-tachi_no_Private_Lesson
15416,,OVA,2.0,10907.0,,,,        Feb 2018 - Aug 2020,https://myanimelist.net/anime/36720/Youkoso_Sukebe_Elf_no_Mori_e
15417,,OVA,1.0,22221.0,,,,        Aug 2014 - Aug 2014,https://myanimelist.net/anime/24641/Baku_Ane__Otouto_Shibocchau_zo_The_Animation
15418,,OVA,6.0,18501.0,,,,        Jan 2016 - Sep 2018,https://myanimelist.net/anime/32355/Toshi_Densetsu_Series
15419,,OVA,1.0,16931.0,,,,        Mar 2014 - Mar 2014,https://myanimelist.net/anime/21829/Fella_Pure__Mitarashi-san_Chi_no_Jijou_The_Animation
15420,,OVA,2.0,18967.0,,,,        May 2012 - Jul 2012,https://myanimelist.net/anime/13221/Kyonyuu_Fantasy
15421,,OVA,,4250.0,,,,        Jul 2019 - ,https://myanimelist.net/anime/39530/Ecchi_na_Onee-chan_ni_Shiboraretai
15422,,OVA,,4488.0,,,,        Dec 2018 - ,https://myanimelist.net/anime/38330/Kimi_Omou_Koi
15423,,OVA,,3033.0,,,,        May 2019 - ,https://myanimelist.net/anime/39058/Megane_no_Megami
15424,,OVA,2.0,5624.0,,,,        Mar 2019 - Jul 2019,https://myanimelist.net/anime/38866/Seikatsu_Shuukan_The_Animation
15425,,OVA,,8451.0,,,,        May 2018 - ,https://myanimelist.net/anime/37405/Dokidoki_Little_Ooyasan
15426,,OVA,4.0,14392.0,,,,        Jan 2009 - Nov 2009,https://myanimelist.net/anime/5959/Mizugi_Kanojo_The_Animation
15427,,OVA,2.0,20850.0,,,,        May 2007 - Jul 2007,https://myanimelist.net/anime/2798/Hatsu_Inu_The_Animation
15428,,OVA,3.0,19275.0,,,,        Dec 2013 - Dec 2014,https://myanimelist.net/anime/21097/Oni_Chichi__Rebuild
15429,,OVA,3.0,18375.0,,,,        Dec 2007 - Apr 2009,https://myanimelist.net/anime/3918/Resort_Boin
15430,,OVA,4.0,22264.0,,,,        Nov 2010 - Feb 2012,https://myanimelist.net/anime/9322/HHH_Triple_Ecchi
15431,,OVA,3.0,7188.0,,,,        Feb 2017 - Sep 2019,https://myanimelist.net/anime/34388/Shikkoku_no_Shaga_The_Animation
15432,,OVA,2.0,6139.0,,,,        Jan 2018 - Aug 2018,https://myanimelist.net/anime/36737/Real_Eroge_Situation_The_Animation
15433,,OVA,1.0,38934.0,,,,        Jul 2010 - Jul 2010,https://myanimelist.net/anime/7748/Sono_Hanabira_ni_Kuchizuke_wo__Anata_to_Koibito_Tsunagi
15434,,OVA,2.0,15173.0,,,,        Dec 2013 - Feb 2016,https://myanimelist.net/anime/20801/Koakuma_Kanojo_The_Animation
15435,,OVA,2.0,8964.0,,,,        Aug 2017 - Sep 2017,https://myanimelist.net/anime/35581/Oide_yo_Mizuryuu_Kei_Land
15436,,OVA,3.0,11574.0,,,,        May 2008 - Oct 2008,https://myanimelist.net/anime/4502/Stringendo_Accelerando_Ultimatum_Sera
15437,,OVA,1.0,9533.0,,,,        Nov 2017 - Nov 2017,https://myanimelist.net/anime/36225/Baku_Ane_2__Otouto_Ippai_Shibocchau_zo_The_Animation
15438,,OVA,6.0,10151.0,,,,        Aug 2013 - Apr 2015,https://myanimelist.net/anime/18691/Joshikousei_no_Koshitsuki
15439,,OVA,2.0,6923.0,,,,        Feb 2013 - May 2013,https://myanimelist.net/anime/16474/Soushisouai_Note_The_Animation
15440,,OVA,1.0,6767.0,,,,        Apr 2015 - Apr 2015,https://myanimelist.net/anime/30702/Victorian_Maid_Maria_no_Houshi
15441,,OVA,2.0,10902.0,,,,        Oct 2015 - Mar 2016,https://myanimelist.net/anime/30614/Ane_Yome_Quartet
15442,,OVA,2.0,12442.0,,,,        Feb 2015 - May 2015,https://myanimelist.net/anime/28779/Futa-bu
15443,,OVA,2.0,11504.0,,,,        Jul 2013 - Feb 2014,https://myanimelist.net/anime/18655/Koikishi_Purely☆Kiss_The_Animation
15444,,OVA,2.0,49933.0,,,,        Jun 2010 - Nov 2010,https://myanimelist.net/anime/8634/Koisuru_Boukun
15445,,OVA,1.0,11290.0,,,,        Nov 2011 - Nov 2011,https://myanimelist.net/anime/12143/Swing_Out_Sisters
15446,,OVA,2.0,7344.0,,,,        Oct 2016 - Dec 2016,https://myanimelist.net/anime/33231/Fella_Hame_Lips
15447,,OVA,2.0,8256.0,,,,        Jun 2015 - Jul 2015,https://myanimelist.net/anime/29261/Genkaku_Cool_na_Sensei_ga_Aheboteochi
15448,,OVA,2.0,14504.0,,,,        Aug 2016 - Sep 2016,https://myanimelist.net/anime/33322/JK_Bitch_ni_Shiboraretai
15449,,OVA,2.0,7422.0,,,,        Mar 2015 - Jul 2015,https://myanimelist.net/anime/29083/Lovely_x_Cation_The_Animation
15450,,OVA,2.0,5798.0,,,,        Jun 2018 - Jul 2018,https://myanimelist.net/anime/37233/Muttsuri_Dosukebe_Tsuyu_Gibo_Shimai_no_Honshitsu_Minuite_Sex_Sanmai
15451,,OVA,1.0,26318.0,,,,        Apr 2011 - Apr 2011,https://myanimelist.net/anime/10380/Oni_Chichi__Re-birth
15452,,OVA,2.0,8020.0,,,,        Mar 2016 - Jul 2016,https://myanimelist.net/anime/32423/Pretty_x_Cation_The_Animation
15453,,OVA,1.0,8288.0,,,,        Dec 2014 - Dec 2014,https://myanimelist.net/anime/28157/Sei_Brunehilde_Gakuen_Shoujo_Kishidan_to_Junpaku_no_Panty_The_Animation
15454,,OVA,1.0,7131.0,,,,        Nov 2013 - Nov 2013,https://myanimelist.net/anime/20377/Dorei_Usagi_to_Anthony_The_Animation
15455,,OVA,2.0,15034.0,,,,        Oct 2012 - Jan 2013,https://myanimelist.net/anime/14991/Harem_Time_The_Animation
15456,,OVA,2.0,5408.0,,,,        Nov 2016 - Jan 2017,https://myanimelist.net/anime/33981/Pretty_x_Cation_2_The_Animation
15457,,OVA,1.0,4476.0,,,,        Jan 2019 - Jan 2019,https://myanimelist.net/anime/38708/Wagaya_no_Liliana-san_The_Animation
15458,,OVA,,2617.0,,,,        Jul 2018 - ,https://myanimelist.net/anime/37815/Niizuma_Koyomi_The_Animation
15459,,OVA,4.0,19477.0,,,,        Oct 2016 - Mar 2018,https://myanimelist.net/anime/32587/Shoujo_Ramune
15460,,OVA,2.0,6214.0,,,,        Sep 2016 - Jun 2017,https://myanimelist.net/anime/33505/Tsumamigui_3_The_Animation
15461,,OVA,4.0,13650.0,,,,        Apr 2016 - Jul 2016,https://myanimelist.net/anime/32667/Baka_na_Imouto_wo_Rikou_ni_Suru_no_wa_Ore_no_xx_dake_na_Ken_ni_Tsuite
15462,,OVA,1.0,12399.0,,,,        Oct 2014 - Oct 2014,https://myanimelist.net/anime/25667/Boy_Meets_Harem_The_Animation
15463,,OVA,2.0,10632.0,,,,        Apr 2007 - Jun 2007,https://myanimelist.net/anime/3102/Kateikyoushi_no_Oneesan_The_Animation__H_no_Hensachi_Agechaimasu
15464,,OVA,2.0,29178.0,,,,        Aug 1992 - May 1994,https://myanimelist.net/anime/719/Ai_no_Kusabi
15465,,Special,1.0,13080.0,,,,        Mar 2014 - Mar 2014,https://myanimelist.net/anime/23479/Itadaki_Seieki♥_Special
15466,,OVA,2.0,11726.0,,,,        Sep 2008 - Dec 2008,https://myanimelist.net/anime/5097/Hatsu_Inu_2_The_Animation__Strange_Kind_of_Woman_-_Again
15467,,OVA,2.0,6602.0,,,,        Aug 2017 - Mar 2018,https://myanimelist.net/anime/35512/Honoo_no_Haramase_Oppai__Ero_Appli_Gakuen_The_Animation
15468,,OVA,2.0,8877.0,,,,        Apr 2010 - Jul 2010,https://myanimelist.net/anime/8291/Ojousama_wa_H_ga_Osuki__The_Animation
15469,,OVA,6.0,14351.0,,,,        Nov 2003 - Nov 2005,https://myanimelist.net/anime/2372/Enbo
15470,,OVA,4.0,13614.0,,,,        May 2015 - Oct 2015,https://myanimelist.net/anime/30243/Gakuen_de_Jikan_yo_Tomare
15471,,OVA,,3312.0,,,,        Nov 2019 - ,https://myanimelist.net/anime/40023/Lovely_Heart
15472,,OVA,2.0,4146.0,,,,        Feb 2019 - Mar 2019,https://myanimelist.net/anime/38470/Saimin_Seishidou
15473,,OVA,1.0,8913.0,,,,        Feb 2013 - Feb 2013,https://myanimelist.net/anime/16472/Sei_Yariman_Gakuen_Enkou_Nikki_The_Animation
15474,,OVA,3.0,8818.0,,,,        Feb 2011 - Jul 2011,https://myanimelist.net/anime/10106/Sweet_Home__H_na_Oneesan_wa_Suki_Desu_ka
15475,,OVA,3.0,17226.0,,,,        Oct 2012 - Mar 2014,https://myanimelist.net/anime/15097/Tropical_Kiss
15476,,OVA,,2591.0,,,,        Jan 2020 - ,https://myanimelist.net/anime/40658/_Kouhai
15477,,OVA,1.0,9441.0,,,,        Apr 2015 - Apr 2015,https://myanimelist.net/anime/29808/Namaiki__Kissuisou_e_Youkoso_The_Animation
15478,,OVA,2.0,13411.0,,,,        Jul 2006 - Jun 2008,https://myanimelist.net/anime/2135/Sora_no_Iro_Mizu_no_Iro
15479,,OVA,4.0,12260.0,,,,        May 2011 - Nov 2012,https://myanimelist.net/anime/10683/Tentacle_and_Witches
15480,,OVA,2.0,18137.0,,,,        Feb 2014 - May 2014,https://myanimelist.net/anime/21521/Futa-bu
15481,,OVA,4.0,6626.0,,,,        Nov 2017 - Mar 2018,https://myanimelist.net/anime/36256/Katainaka_ni_Totsuidekita_○-ssia_Musume_to_H_Shimakuru_Ohanashi
15482,,OVA,2.0,9024.0,,,,        May 2011 - Aug 2011,https://myanimelist.net/anime/10419/Menkui
15483,,OVA,2.0,17597.0,,,,        Dec 2011 - Apr 2012,https://myanimelist.net/anime/11321/Nee_Summer
15484,,OVA,2.0,4058.0,,,,        Sep 2019 - Oct 2019,https://myanimelist.net/anime/39800/Joshi_Luck
15485,,Movie,1.0,18595.0,,,,        Jun 1973 - Jun 1973,https://myanimelist.net/anime/3220/Kanashimi_no_Belladonna
15486,,OVA,2.0,36602.0,,,,        Nov 2009 - Apr 2010,https://myanimelist.net/anime/5774/Seitokaichou_ni_Chuukoku
15487,,ONA,2.0,2129.0,,,,        Oct 2018 - Oct 2018,https://myanimelist.net/anime/38732/Chikan_Shita_Joshisei_to_Sonogo_Musabori_Au_Youna_Doero_Junai
15488,,OVA,4.0,10636.0,,,,        Mar 2008 - Jun 2012,https://myanimelist.net/anime/3939/Kafun_Shoujo_Chuuihou_The_Animation
15489,,OVA,6.0,7931.0,,,,        Mar 2012 - Apr 2013,https://myanimelist.net/anime/13057/Peace_Hame
15490,,OVA,2.0,8571.0,,,,        Nov 2013 - Jan 2014,https://myanimelist.net/anime/18693/Tenioha__Onnanoko_datte_Honto_wa_Ecchi_da_yo
15491,,OVA,2.0,8294.0,,,,        Jun 2017 - Jul 2017,https://myanimelist.net/anime/35028/Baka_Dakedo_Chinchin_Shaburu_no_dake_wa_Jouzu_na_Chii-chan♡
15492,,OVA,2.0,13371.0,,,,        Apr 2010 - Jan 2011,https://myanimelist.net/anime/8110/Fukubiki_Triangle__Miharu_After
15493,,OVA,1.0,5275.0,,,,        Apr 2015 - Apr 2015,https://myanimelist.net/anime/29807/Honoo_no_Haramase_Paidol_My★Star_Gakuen_Z_The_Animation
15494,,OVA,2.0,11067.0,,,,        Oct 2017 - Nov 2017,https://myanimelist.net/anime/35936/Imouto_Bitch_ni_Shiboraretai
15495,,OVA,2.0,11475.0,,,,        Aug 2013 - Oct 2013,https://myanimelist.net/anime/19051/Imouto_Paradise_2
15496,,OVA,2.0,42175.0,,,,        Oct 2009 - May 2010,https://myanimelist.net/anime/6893/Oni_Chichi
15497,,OVA,4.0,7319.0,,,,        Sep 2018 - Feb 2019,https://myanimelist.net/anime/38034/Tiny_Evil
15498,,OVA,2.0,14719.0,,,,        Apr 2008 - Jun 2008,https://myanimelist.net/anime/4358/Aniyome_wa_Ijippari
15499,,OVA,3.0,17647.0,,,,        Nov 2009 - May 2011,https://myanimelist.net/anime/7053/Fault
15500,,OVA,2.0,7014.0,,,,        May 2008 - Sep 2008,https://myanimelist.net/anime/4763/Tsuma_Shibori
15501,,OVA,1.0,3108.0,,,,        Nov 2019 - Nov 2019,https://myanimelist.net/anime/40337/Aibeya_The_Animation
15502,,OVA,1.0,11001.0,,,,        Dec 2014 - Dec 2014,https://myanimelist.net/anime/28961/Idol☆Sister
15503,,OVA,1.0,7078.0,,,,        Apr 2016 - Apr 2016,https://myanimelist.net/anime/32620/Koinaka__Koinaka_de_Hatsukoi_x_Nakadashi_Sexual_Life_The_Animation
15504,,OVA,2.0,2397.0,,,,        Nov 2019 - Dec 2019,https://myanimelist.net/anime/40336/Love_x_Holic__Miwaku_no_Otome_to_Hakudaku_Kankei_-_The_Animation
15505,,OVA,2.0,9250.0,,,,        May 2014 - Sep 2014,https://myanimelist.net/anime/21925/Chichiiro_Toiki
15506,,OVA,1.0,3903.0,,,,        Mar 2008 - Mar 2008,https://myanimelist.net/anime/10048/Fuyu_no_Semi_Special
15507,,OVA,,3907.0,,,,        May 2018 - ,https://myanimelist.net/anime/37474/Houkago_no_Yuutousei
