Unnamed: 0,name,type,episodes,members,score_members,rating,genre,dates,url
18,Mobile Suit Gundam Thunderbolt: December Sky,Movie,1.0,12868.0,6663.0,7.9,"['Action', 'Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha']",        Jun 2016 - Jun 2016,https://myanimelist.net/anime/33221/Mobile_Suit_Gundam_Thunderbolt__December_Sky
19,Planetarian: Hoshi no Hito,Movie,1.0,30790.0,9007.0,7.9,"['Sci-Fi', 'Drama']",        Sep 2016 - Sep 2016,https://myanimelist.net/anime/33190/Planetarian__Hoshi_no_Hito
20,Top wo Nerae! GunbusterGunbuster,OVA,6.0,89421.0,38927.0,7.9,"['Action', 'Comedy', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Shounen', 'Space']",        Oct 1988 - Jul 1989,https://myanimelist.net/anime/949/Top_wo_Nerae_Gunbuster
21,Yuru Yuri Nachuyachumi!,OVA,1.0,53996.0,28942.0,7.9,"['Comedy', 'Shoujo Ai', 'Slice of Life']",        Feb 2015 - Feb 2015,https://myanimelist.net/anime/23225/Yuru_Yuri_Nachuyachumi
22,Baby Steps,TV,25.0,108879.0,54910.0,7.89,"['Romance', 'School', 'Shounen', 'Sports']",        Apr 2014 - Sep 2014,https://myanimelist.net/anime/21185/Baby_Steps
23,Danshi Koukousei no Nichijou SpecialsDaily Lives of High School Boys Specials,Special,6.0,89684.0,48897.0,7.89,"['Comedy', 'School', 'Shounen', 'Slice of Life']",        Apr 2012 - Sep 2012,https://myanimelist.net/anime/12893/Danshi_Koukousei_no_Nichijou_Specials
24,Gungrave,TV,26.0,142699.0,54258.0,7.89,"['Action', 'Drama', 'Sci-Fi', 'Seinen', 'Super Power']",        Oct 2003 - Mar 2004,https://myanimelist.net/anime/267/Gungrave
25,Junjou Romantica 3Junjo Romantica 3,TV,12.0,77940.0,39250.0,7.89,"['Comedy', 'Drama', 'Romance', 'Shounen Ai']",        Jul 2015 - Sep 2015,https://myanimelist.net/anime/25649/Junjou_Romantica_3
26,Little Witch Academia,Movie,1.0,236476.0,137085.0,7.89,"['Adventure', 'Comedy', 'Magic', 'Fantasy', 'School']",        Mar 2013 - Mar 2013,https://myanimelist.net/anime/14349/Little_Witch_Academia
27,Magi: Sinbad no Bouken,OVA,5.0,90436.0,41188.0,7.89,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen']",        May 2014 - Jul 2015,https://myanimelist.net/anime/22097/Magi__Sinbad_no_Bouken
28,Mahoujin Guruguru (2017)Magical Circle,TV,24.0,25779.0,7284.0,7.89,"['Adventure', 'Fantasy', 'Magic', 'Comedy', 'Shounen']",        Jul 2017 - Dec 2017,https://myanimelist.net/anime/34745/Mahoujin_Guruguru_2017
29,Maria-sama ga Miteru 3rdMaria Watches Over Us 3rd,OVA,5.0,17097.0,8229.0,7.89,"['Drama', 'School', 'Shoujo Ai', 'Slice of Life']",        Dec 2006 - Jul 2007,https://myanimelist.net/anime/1729/Maria-sama_ga_Miteru_3rd
30,Musekinin Kanchou TylorThe Irresponsible Captain Tylor,TV,26.0,33597.0,11296.0,7.88,"['Military', 'Sci-Fi', 'Space', 'Comedy', 'Parody']",        Jan 1993 - Jul 1993,https://myanimelist.net/anime/569/Musekinin_Kanchou_Tylor
31,Seihou Bukyou Outlaw StarOutlaw Star,TV,24.0,115775.0,49329.0,7.89,"['Action', 'Sci-Fi', 'Adventure', 'Space', 'Comedy']",        Jan 1998 - Jun 1998,https://myanimelist.net/anime/400/Seihou_Bukyou_Outlaw_Star
32,Sekaiichi HatsukoiSekai Ichi Hatsukoi - World's Greatest First Love,TV,12.0,152049.0,84584.0,7.89,"['Comedy', 'Drama', 'Romance', 'Shounen Ai']",        Apr 2011 - Jun 2011,https://myanimelist.net/anime/9926/Sekaiichi_Hatsukoi
33,Tasogare Otome x AmnesiaDusk Maiden of Amnesia,TV,12.0,283757.0,134858.0,7.89,"['Horror', 'Mystery', 'Romance', 'School', 'Shounen', 'Supernatural']",        Apr 2012 - Jun 2012,https://myanimelist.net/anime/12445/Tasogare_Otome_x_Amnesia
34,Tong Ling Fei,ONA,16.0,10184.0,3735.0,7.89,"['Comedy', 'Historical', 'Drama', 'Romance']",        Nov 2018 - Apr 2019,https://myanimelist.net/anime/38917/Tong_Ling_Fei
35,Vampire Hunter D (2000)Vampire Hunter D: Bloodlust,Movie,1.0,112859.0,61942.0,7.89,"['Action', 'Sci-Fi', 'Horror', 'Drama', 'Romance', 'Vampire', 'Fantasy']",        Aug 2000 - Aug 2000,https://myanimelist.net/anime/543/Vampire_Hunter_D_2000
36,Break Blade 4: Sanka no ChiBroken Blade 4,Movie,1.0,51491.0,31616.0,7.88,"['Action', 'Fantasy', 'Mecha', 'Military', 'Shounen']",        Oct 2010 - Oct 2010,https://myanimelist.net/anime/9465/Break_Blade_4__Sanka_no_Chi
37,Colorful (Movie)Colorful The Motion Picture,Movie,1.0,121392.0,54578.0,7.88,"['Drama', 'Slice of Life', 'Supernatural']",        Aug 2010 - Aug 2010,https://myanimelist.net/anime/8142/Colorful_Movie
38,Detective Conan Movie 07: Crossroad in the Ancient Capital,Movie,1.0,35584.0,21130.0,7.87,"['Adventure', 'Mystery', 'Comedy', 'Police', 'Shounen']",        Apr 2003 - Apr 2003,https://myanimelist.net/anime/1366/Detective_Conan_Movie_07__Crossroad_in_the_Ancient_Capital
39,Hataraku Maou-sama!The Devil is a Part-Timer!,TV,13.0,876441.0,537416.0,7.88,"['Comedy', 'Demons', 'Supernatural', 'Romance', 'Fantasy']",        Apr 2013 - Jun 2013,https://myanimelist.net/anime/15809/Hataraku_Maou-sama
40,Hoozuki no Reitetsu 2nd SeasonHozuki's Coolheadedness 2,TV,13.0,31049.0,11629.0,7.88,"['Comedy', 'Demons', 'Fantasy', 'Seinen', 'Supernatural']",        Oct 2017 - Dec 2017,https://myanimelist.net/anime/35075/Hoozuki_no_Reitetsu_2nd_Season
41,Junjou Romantica OVA,OVA,2.0,38289.0,18410.0,7.88,"['Comedy', 'Drama', 'Romance', 'Shounen Ai']",        Dec 2012 - Dec 2015,https://myanimelist.net/anime/13767/Junjou_Romantica_OVA
42,Kara no Kyoukai 2: Satsujin Kousatsu (Zen)the Garden of sinners Chapter 2: Murder Speculation Part A,Movie,1.0,171857.0,106987.0,7.88,"['Action', 'Mystery', 'Supernatural', 'Romance', 'Thriller']",        Dec 2007 - Dec 2007,https://myanimelist.net/anime/3782/Kara_no_Kyoukai_2__Satsujin_Kousatsu_Zen
43,Kidou Keisatsu Patlabor 2 the MovieMobile Police Patlabor 2: The Movie,Movie,1.0,22345.0,10298.0,7.88,"['Drama', 'Mecha', 'Mystery', 'Police', 'Sci-Fi']",        Aug 1993 - Aug 1993,https://myanimelist.net/anime/1096/Kidou_Keisatsu_Patlabor_2_the_Movie
44,Mobile Suit Gundam 0080: War in the Pocket,OVA,6.0,38801.0,20847.0,7.88,"['Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha']",        Mar 1989 - Aug 1989,https://myanimelist.net/anime/82/Mobile_Suit_Gundam_0080__War_in_the_Pocket
45,Naruto,TV,220.0,1433682.0,935244.0,7.88,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Martial Arts', 'Shounen']",        Oct 2002 - Feb 2007,https://myanimelist.net/anime/20/Naruto
46,Seitokai Yakuindomo Movie,Movie,1.0,33842.0,12379.0,7.88,"['Slice of Life', 'Comedy', 'School', 'Shounen']",        Jul 2017 - Jul 2017,https://myanimelist.net/anime/34504/Seitokai_Yakuindomo_Movie
47,Space☆DandySpace Dandy,TV,13.0,232019.0,98903.0,7.88,"['Sci-Fi', 'Space', 'Comedy']",        Jan 2014 - Mar 2014,https://myanimelist.net/anime/20057/Space☆Dandy
48,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV)Classroom of the Elite,TV,12.0,397580.0,234293.0,7.88,"['Slice of Life', 'Psychological', 'Drama', 'School']",        Jul 2017 - Sep 2017,https://myanimelist.net/anime/35507/Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e_TV
49,Yuru Yuri♪♪YuruYuri: Happy Go Lily ♪♪,TV,12.0,136478.0,77654.0,7.88,"['Slice of Life', 'Comedy', 'School', 'Shoujo Ai']",        Jul 2012 - Sep 2012,https://myanimelist.net/anime/12403/Yuru_Yuri♪♪
0,Hoshizora no Violin,Movie,1.0,698.0,111.0,6.62,"['Historical', 'Slice of Life']",        1994 - 1994,https://myanimelist.net/anime/9957/Hoshizora_no_Violin
1,Inu to Hasami wa TsukaiyouDog & Scissors,TV,12.0,104342.0,50066.0,6.62,"['Comedy', 'Supernatural']",        Jul 2013 - Sep 2013,https://myanimelist.net/anime/17831/Inu_to_Hasami_wa_Tsukaiyou
2,Kabuki-bu!Kabukibu!,TV,12.0,15766.0,4036.0,6.62,['School'],        Apr 2017 - Jun 2017,https://myanimelist.net/anime/33840/Kabuki-bu
3,Kanokon: Manatsu no Dai Shanikusai,OVA,2.0,35297.0,17706.0,6.62,"['Ecchi', 'Romance', 'Slice of Life']",        Oct 2009 - Oct 2009,https://myanimelist.net/anime/6791/Kanokon__Manatsu_no_Dai_Shanikusai
4,Kenja no MagoWise Man's Grandchild,TV,12.0,235771.0,120461.0,6.62,"['Action', 'Comedy', 'Magic', 'Romance', 'Fantasy']",        Apr 2019 - Jun 2019,https://myanimelist.net/anime/36407/Kenja_no_Mago
5,Ketsuekigata-kun!,TV,12.0,8834.0,3917.0,6.62,['Comedy'],        Apr 2013 - Jun 2013,https://myanimelist.net/anime/17731/Ketsuekigata-kun
6,Love Get Chu,TV,25.0,7041.0,1415.0,6.62,"['Comedy', 'Romance']",        Apr 2006 - Sep 2006,https://myanimelist.net/anime/1070/Love_Get_Chu
7,Mazinger Z tai Ankoku Daishougun,Movie,1.0,1665.0,684.0,6.62,"['Action', 'Mecha', 'Shounen']",        Jul 1974 - Jul 1974,https://myanimelist.net/anime/4406/Mazinger_Z_tai_Ankoku_Daishougun
8,Muumin (1972),TV,52.0,1720.0,538.0,6.62,"['Adventure', 'Comedy', 'Fantasy', 'Slice of Life']",        Jan 1972 - Dec 1972,https://myanimelist.net/anime/8235/Muumin_1972
9,Naisho no Tsubomi,OVA,3.0,6695.0,3047.0,6.62,"['Kids', 'Romance', 'School', 'Shoujo', 'Slice of Life', 'Supernatural']",        Apr 2008 - Jun 2008,https://myanimelist.net/anime/3641/Naisho_no_Tsubomi
10,Narue no SekaiThe World of Narue,TV,12.0,15283.0,6040.0,6.61,"['Comedy', 'Romance', 'Sci-Fi']",        Apr 2003 - Jun 2003,https://myanimelist.net/anime/840/Narue_no_Sekai
11,Nil Admirari no TenbinLibra of Nil Admirari,TV,12.0,25924.0,6232.0,6.62,"['Fantasy', 'Historical', 'Josei', 'Romance']",        Apr 2018 - Jun 2018,https://myanimelist.net/anime/33850/Nil_Admirari_no_Tenbin
12,Nyanko Days,TV,12.0,48688.0,22947.0,6.62,"['Slice of Life', 'Comedy']",        Jan 2017 - Mar 2017,https://myanimelist.net/anime/34148/Nyanko_Days
13,Ojamajo Doremi OVA,OVA,3.0,1423.0,325.0,6.62,"['Kids', 'Magic']",        2001 - 2001,https://myanimelist.net/anime/12591/Ojamajo_Doremi_OVA
14,Pastel Life,TV,6.0,4079.0,2031.0,6.62,"['Music', 'Slice of Life']",        May 2018 - Jun 2018,https://myanimelist.net/anime/37778/Pastel_Life
15,Persona: Trinity Soul,TV,26.0,64965.0,19983.0,6.62,"['Action', 'Sci-Fi', 'Super Power']",        Jan 2008 - Jun 2008,https://myanimelist.net/anime/3366/Persona__Trinity_Soul
16,Phantom: Requiem for the Phantom Picture Drama,Special,9.0,6235.0,1563.0,6.62,['Comedy'],        Jul 2009 - Feb 2010,https://myanimelist.net/anime/8705/Phantom__Requiem_for_the_Phantom_Picture_Drama
17,Sengoku Musou SP: Sanada no ShouSamurai Warriors: Legend of the Sanada,Special,1.0,4956.0,2158.0,6.62,"['Action', 'Historical', 'Samurai']",        Mar 2014 - Mar 2014,https://myanimelist.net/anime/21497/Sengoku_Musou_SP__Sanada_no_Shou
18,Sengoku Otome: Momoiro ParadoxBattle Girls: Time Paradox,TV,13.0,37331.0,14351.0,6.62,"['Action', 'Comedy', 'Historical', 'Samurai', 'Sci-Fi', 'Super Power']",        Apr 2011 - Jun 2011,https://myanimelist.net/anime/10308/Sengoku_Otome__Momoiro_Paradox
19,Star Ocean EX,TV,26.0,10929.0,4968.0,6.62,"['Adventure', 'Fantasy', 'Sci-Fi', 'Shounen']",        Apr 2001 - Sep 2001,https://myanimelist.net/anime/1005/Star_Ocean_EX
20,Sword Art Online: Alicization - Recollection,Special,1.0,22955.0,10353.0,6.62,"['Action', 'Adventure', 'Romance', 'Fantasy']",        Feb 2019 - Feb 2019,https://myanimelist.net/anime/39239/Sword_Art_Online__Alicization_-_Recollection
21,To Heart,TV,13.0,21295.0,7826.0,6.62,"['Drama', 'Harem', 'Romance', 'School', 'Slice of Life']",        Apr 1999 - Jun 1999,https://myanimelist.net/anime/472/To_Heart
22,Tokyo One Piece Tower: Tongari Shima no Dai Hihou,Movie,1.0,4242.0,650.0,6.62,"['Action', 'Adventure', 'Super Power', 'Shounen']",        Nov 2016 - Nov 2016,https://myanimelist.net/anime/38419/Tokyo_One_Piece_Tower__Tongari_Shima_no_Dai_Hihou
23,Winter GardenDi Gi Charat: Winter Garden,Special,2.0,6561.0,2992.0,6.62,"['Drama', 'Romance', 'Shoujo', 'Slice of Life']",        Dec 2006 - Dec 2006,https://myanimelist.net/anime/1718/Winter_Garden
24,Wish,Music,1.0,6482.0,3540.0,6.62,"['Music', 'Shoujo']",        Dec 1997 - Dec 1997,https://myanimelist.net/anime/1958/Wish
25,Yatterman,TV,60.0,3346.0,696.0,6.62,"['Adventure', 'Comedy', 'Parody']",        Jan 2008 - May 2009,https://myanimelist.net/anime/3295/Yatterman
26,Yin Yang Shi: Ping An Wu Yu,ONA,12.0,1415.0,218.0,6.62,"['Slice of Life', 'Comedy', 'Historical', 'Demons', 'Supernatural']",        Apr 2018 - Jul 2018,https://myanimelist.net/anime/37641/Yin_Yang_Shi__Ping_An_Wu_Yu
27,Akai Koudan ZillionZillion,TV,31.0,3643.0,811.0,6.61,"['Action', 'Military', 'Sci-Fi', 'Adventure']",        Apr 1987 - Dec 1987,https://myanimelist.net/anime/2688/Akai_Koudan_Zillion
28,Akiba's Trip The Animation,TV,13.0,100621.0,39075.0,6.61,"['Action', 'Comedy', 'Supernatural', 'Ecchi']",        Jan 2017 - Mar 2017,https://myanimelist.net/anime/34051/Akibas_Trip_The_Animation
29,Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. DaichiBeyblade the Movie: Decisive Battle! Takao VS Daichi,Movie,1.0,7812.0,4337.0,6.61,"['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Sports', 'Shounen']",        Aug 2002 - Aug 2002,https://myanimelist.net/anime/1670/Bakuten_Shoot_Beyblade_the_Movie__Gekitou_Takao_vs_Daichi
30,Battle Spirits: Sword Eyes,TV,29.0,1756.0,421.0,6.61,"['Game', 'Adventure', 'Fantasy']",        Sep 2012 - Mar 2013,https://myanimelist.net/anime/14913/Battle_Spirits__Sword_Eyes
31,Blood-C,TV,12.0,208685.0,91484.0,6.61,"['Action', 'Mystery', 'Horror', 'Supernatural', 'Vampire', 'School']",        Jul 2011 - Sep 2011,https://myanimelist.net/anime/10490/Blood-C
32,Chikyuu Bouei KazokuThe Daichis: Earth's Defense Family,TV,13.0,1337.0,340.0,6.61,"['Action', 'Sci-Fi', 'Comedy', 'Drama']",        Jan 2001 - Mar 2001,https://myanimelist.net/anime/1962/Chikyuu_Bouei_Kazoku
33,Choujikuu Kidan Southern CrossRobotech Masters,TV,23.0,5611.0,2446.0,6.61,"['Action', 'Sci-Fi', 'Drama', 'Mecha']",        Apr 1984 - Sep 1984,https://myanimelist.net/anime/4503/Choujikuu_Kidan_Southern_Cross
34,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,ONA,13.0,1433.0,483.0,6.61,"['Sci-Fi', 'Space', 'Comedy', 'Ecchi', 'Seinen']",        Aug 2016 - Oct 2016,https://myanimelist.net/anime/33661/Crayon_Shin-chan_Gaiden__Alien_vs_Shinnosuke
35,Crusher Joe OVACrusher Joe: The OVAs,OVA,2.0,2291.0,877.0,6.61,"['Action', 'Sci-Fi', 'Adventure']",        Feb 1989 - Jun 1989,https://myanimelist.net/anime/2696/Crusher_Joe_OVA
36,Dallyeola Hani,TV,13.0,528.0,132.0,6.61,['Sports'],        Aug 1988 - Nov 1988,https://myanimelist.net/anime/17092/Dallyeola_Hani
37,Di Gi Charat Christmas Special,Special,1.0,2644.0,1325.0,6.61,['Comedy'],        Dec 2000 - Dec 2000,https://myanimelist.net/anime/1757/Di_Gi_Charat_Christmas_Special
38,Fatal Fury: The Motion Picture,Movie,1.0,9925.0,5775.0,6.61,"['Action', 'Adventure', 'Drama', 'Martial Arts', 'Romance', 'Shounen']",        Jul 1994 - Jul 1994,https://myanimelist.net/anime/504/Fatal_Fury__The_Motion_Picture
39,Force Live,Music,1.0,1512.0,507.0,6.61,['Music'],        Nov 2017 - Nov 2017,https://myanimelist.net/anime/36685/Force_Live
40,Free!: Take Your Marks: Character Butai Aisatsu,Movie,4.0,2987.0,434.0,6.61,['Comedy'],        Oct 2017 - Oct 2017,https://myanimelist.net/anime/37860/Free__Take_Your_Marks__Character_Butai_Aisatsu
41,Gambo,Movie,1.0,6670.0,3095.0,6.61,"['Action', 'Demons', 'Historical']",        Jul 2013 - Jul 2013,https://myanimelist.net/anime/17679/Gambo
42,Ginga Tetsudou 999: Glass no ClairGalaxy Express 999: Claire of the Glass,Movie,1.0,1898.0,694.0,6.61,"['Drama', 'Sci-Fi', 'Space']",        Mar 1980 - Mar 1980,https://myanimelist.net/anime/6653/Ginga_Tetsudou_999__Glass_no_Clair
43,Girls & Panzer: Shoukai Shimasu!,Special,2.0,15763.0,8176.0,6.61,"['Military', 'School']",        Nov 2012 - Dec 2012,https://myanimelist.net/anime/16199/Girls___Panzer__Shoukai_Shimasu
44,Golgo 13: Queen Bee,OVA,1.0,7198.0,3227.0,6.61,"['Action', 'Adventure', 'Military', 'Drama', 'Seinen']",        May 1998 - May 1998,https://myanimelist.net/anime/1761/Golgo_13__Queen_Bee
45,Guomin Laogong Dai Huijia 2nd season,ONA,12.0,3091.0,897.0,6.61,"['Drama', 'Romance', 'School']",        May 2017 - Jul 2017,https://myanimelist.net/anime/37044/Guomin_Laogong_Dai_Huijia_2nd_season
46,Hakuouki: Otogisoushi,TV,12.0,4857.0,1451.0,6.61,"['Fantasy', 'Historical', 'Josei', 'Samurai']",        Apr 2016 - Jun 2016,https://myanimelist.net/anime/32011/Hakuouki__Otogisoushi
47,Hamelin no Violin HikiViolinist of Hamelin,TV,25.0,5110.0,1331.0,6.61,"['Adventure', 'Drama', 'Fantasy']",        Oct 1996 - Mar 1997,https://myanimelist.net/anime/1325/Hamelin_no_Violin_Hiki
48,Hikari no Densetsu,TV,19.0,3456.0,1049.0,6.61,"['Music', 'Romance', 'Shoujo', 'Sports']",        May 1986 - Sep 1986,https://myanimelist.net/anime/2224/Hikari_no_Densetsu
49,Hitori no Shita: The Outcast Fanwai PianThe Outcast OVA,ONA,2.0,2999.0,275.0,6.61,"['Action', 'Super Power', 'Supernatural', 'Martial Arts', 'Seinen']",        Sep 2018 - Apr 2019,https://myanimelist.net/anime/38325/Hitori_no_Shita__The_Outcast_Fanwai_Pian
0,Issho ni Training: Training with Hinako,OVA,1.0,16486.0,8602.0,4.77,"['Ecchi', 'Sports']",        Apr 2009 - Apr 2009,https://myanimelist.net/anime/6392/Issho_ni_Training__Training_with_Hinako
1,Umi no MomotarouMomotaro's Underwater Adventure,Movie,1.0,997.0,543.0,4.77,['Samurai'],        Jan 1932 - Jan 1932,https://myanimelist.net/anime/5661/Umi_no_Momotarou
2,Kaze no Kokyuu: Animation ni Yoru Oufuku ShokanBreathing of the Wind: Animation Correspondence,Movie,1.0,327.0,170.0,4.76,['Dementia'],        2001 - 2001,https://myanimelist.net/anime/29989/Kaze_no_Kokyuu__Animation_ni_Yoru_Oufuku_Shokan
3,Lingerie Senshi Papillon RosePapillon Rose OVA,OVA,1.0,6025.0,2639.0,4.75,"['Ecchi', 'Magic', 'Sci-Fi', 'Parody']",        Apr 2003 - Apr 2003,https://myanimelist.net/anime/1995/Lingerie_Senshi_Papillon_Rose
4,Manga,Movie,1.0,797.0,464.0,4.76,['Comedy'],        1977 - 1977,https://myanimelist.net/anime/7027/Manga
5,"""0""",Music,1.0,2739.0,1580.0,4.75,['Music'],        Oct 2013 - Oct 2013,https://myanimelist.net/anime/20707/0
6,Ame-iro CocoaRainy Cocoa,TV,12.0,21280.0,9037.0,4.75,"['Comedy', 'Slice of Life']",        Apr 2015 - Jun 2015,https://myanimelist.net/anime/28981/Ame-iro_Cocoa
7,Chirico,Movie,1.0,417.0,212.0,4.75,['Dementia'],        Apr 2008 - Apr 2008,https://myanimelist.net/anime/22165/Chirico
8,Hinomaru Hatanosuke: Inazuma-gumi Tobatsu no MakiHatanosuke Takes Down the Inazuma Gang,Movie,1.0,703.0,386.0,4.75,"['Action', 'Historical', 'Samurai']",        1935 - 1935,https://myanimelist.net/anime/6830/Hinomaru_Hatanosuke__Inazuma-gumi_Tobatsu_no_Maki
9,Nude Batter Tetsuo,ONA,1.0,423.0,230.0,4.75,"['Comedy', 'Sports']",        Jul 2013 - Jul 2013,https://myanimelist.net/anime/33283/Nude_Batter_Tetsuo
10,Doubutsu Sumo TaikaiAnimal Sumo,Movie,1.0,915.0,519.0,4.74,['Action'],        1931 - 1931,https://myanimelist.net/anime/5812/Doubutsu_Sumo_Taikai
11,Landmark,ONA,1.0,269.0,131.0,4.74,['Dementia'],        2007 - 2007,https://myanimelist.net/anime/29971/Landmark
12,Mac the Movie,Movie,1.0,278.0,139.0,4.74,['Dementia'],        1985 - 1985,https://myanimelist.net/anime/30337/Mac_the_Movie
13,Omocha Bako Series Dai 3 Wa: Ehon 1936-nen,Movie,1.0,833.0,423.0,4.74,['Fantasy'],        Apr 1934 - Apr 1934,https://myanimelist.net/anime/6823/Omocha_Bako_Series_Dai_3_Wa__Ehon_1936-nen
14,Shousei Shikisai GensouBegone Bell Care; Begone Dull Care,Movie,1.0,452.0,237.0,4.74,['Music'],        2014 - 2014,https://myanimelist.net/anime/29311/Shousei_Shikisai_Gensou
15,Taishou Mebiusline: Chicchai-san,TV,12.0,9748.0,2570.0,4.74,"['Historical', 'Supernatural']",        Oct 2017 - Dec 2017,https://myanimelist.net/anime/34411/Taishou_Mebiusline__Chicchai-san
16,"Yasashii Fue, Tori, IshiGentle Whistle, Bird and Stone",Movie,1.0,387.0,200.0,4.74,['Dementia'],        2005 - 2005,https://myanimelist.net/anime/29905/Yasashii_Fue_Tori_Ishi
17,Hachiko↑Dance,Music,1.0,311.0,200.0,4.73,['Music'],        Jun 2017 - Jun 2017,https://myanimelist.net/anime/36159/Hachiko↑Dance
18,Nantokashite Alguard,ONA,1.0,348.0,161.0,4.73,"['Music', 'Super Power']",        Jan 2012 - Jan 2012,https://myanimelist.net/anime/13543/Nantokashite_Alguard
19,Nora,OVA,1.0,1511.0,601.0,4.7,"['Sci-Fi', 'Adventure', 'Space']",        Jan 1985 - Jan 1985,https://myanimelist.net/anime/2088/Nora
20,Tokyogurashi!Tokyo-Live!,ONA,1.0,3792.0,1468.0,4.73,"['Music', 'Parody']",        Apr 2016 - Apr 2016,https://myanimelist.net/anime/33119/Tokyogurashi
21,Try Knights,TV,12.0,12904.0,2237.0,4.73,"['Sports', 'School', 'Josei']",        Jul 2019 - Oct 2019,https://myanimelist.net/anime/39527/Try_Knights
22,Zawazawa,Movie,1.0,525.0,302.0,4.73,[],        2013 - 2013,https://myanimelist.net/anime/31832/Zawazawa
23,A Play,Music,1.0,510.0,279.0,4.72,"['Music', 'Dementia']",        2011 - 2011,https://myanimelist.net/anime/29902/A_Play
24,Anomalies,Special,1.0,578.0,264.0,4.72,['Psychological'],        2013 - 2013,https://myanimelist.net/anime/28831/Anomalies
25,Choujikuu Romanesque Samy: Missing 99Superdimensional Romanesque Samy: Missing 99,OVA,1.0,976.0,367.0,4.72,"['Action', 'Sci-Fi']",        Jul 1986 - Jul 1986,https://myanimelist.net/anime/7192/Choujikuu_Romanesque_Samy__Missing_99
26,Chuunen Punk,Music,1.0,490.0,304.0,4.72,['Music'],        2004 - 2004,https://myanimelist.net/anime/10585/Chuunen_Punk
27,Gokiburi TaisouCockroach Calisthenics,ONA,1.0,734.0,421.0,4.72,"['Dementia', 'Music', 'Sports']",        Aug 2017 - Aug 2017,https://myanimelist.net/anime/36157/Gokiburi_Taisou
28,KakariA Clerk in Charge,Movie,1.0,343.0,196.0,4.72,['Psychological'],        2004 - 2004,https://myanimelist.net/anime/29906/Kakari
29,Kono Mayonnaise wa Yuru SugiruThis Mayonnaise is too Liquid.,Movie,1.0,355.0,176.0,4.72,['Dementia'],        2002 - 2002,https://myanimelist.net/anime/30212/Kono_Mayonnaise_wa_Yuru_Sugiru
30,Papillon Rose,TV,6.0,2933.0,701.0,4.71,"['Ecchi', 'Magic', 'Comedy', 'Parody']",        Feb 2006 - Mar 2006,https://myanimelist.net/anime/3112/Papillon_Rose
31,Pinky Street,OVA,2.0,852.0,347.0,4.69,"['Comedy', 'Slice of Life']",        Jul 2006 - Jul 2006,https://myanimelist.net/anime/3113/Pinky_Street
32,3-D Heaven,Music,1.0,403.0,184.0,4.71,"['Music', 'Kids']",        Oct 1988 - Oct 1988,https://myanimelist.net/anime/24783/3-D_Heaven
33,Ainone,Music,1.0,589.0,333.0,4.71,"['Music', 'Drama']",        Dec 2015 - Dec 2015,https://myanimelist.net/anime/32804/Ainone
